0.490,0.000,0.000,0.000
0.458,0.000,0.000,0.000
0.458,0.000,0.000,0.000
0.458,0.000,0.000,0.000
0.490,0.000,0.000,0.000
0.400,0.000,0.000,0.000
0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000
0.458,0.000,0.000,0.000
0.300,0.000,0.000,0.000
3.035,0.000,0.000,0.000
0.000,0.000,0.000,0.000
